-2.1078857709721016e-06,0.0,0.0,0.0,0.0,0.0,-1.0694381262262626e-05,0.0,0.0,0.0,0.0,0.0,1.0
-1.0863763480472545e-06,3.2123802276595146e-06,0.0,0.0,0.0,0.0,1.3359278184039114e-06,3.2840329777636166e-06,0.0,0.0,0.0,0.0,2.0
